uid,late_default,cli_anc,cli_ageband,cli_payment,oc_inc0010,oc_inc50pl,oc_children3pl,oc_children0004,oc_children0510,oc_retired,oc_selfemp,oc_student,oc_unemp,oc_socrent,oc_privrent,oc_overdraft,oc_savs10pl,oc_cards2pl
15362,0,5360,1,D,0.025551528,0.316519171,0.043104798,0.255278587,0.236570358,3.65E-05,0.037991285,0.307664871,0.024486274,0.125352383,0.206917286,0.140936136,0.058554649,0.043279827
15363,0,1660,5,D,0.089061916,0.248733565,0.002126139,0.007057764,0.00604466,0.01855655,0.098153353,0.005902432,0.019879535,0.001262018,0.336410761,0.142759323,0.151185751,0.205667377
15364,0,2250,3,D,0.0788396,0.214156021,0.400655985,0.21395731,0.447871923,0.000163997,0.115918398,0.05710876,0.021206856,0.063291371,0.426722527,0.135835767,0.0360054,0.101166964
15365,0,2490,2,D,0.010789193,0.511275828,0.093107104,0.310073137,0.311692715,4.67E-05,0.077224731,0.05434534,0.01563099,0.009696066,0.214039683,0.208180785,0.156220019,0.240107536
15366,0,4440,4,P,0.279953957,0.116285548,0.05335182,0.023149088,0.078176737,0.000294305,0.127029777,0.001394234,0.030427784,0.582480907,0.064099491,0.13871479,0.033675537,0.078443348
15367,0,4320,3,D,0.015522301,0.492327333,0.120277941,0.204736352,0.325578451,2.60E-05,0.121652365,0.028966844,0.014154509,0.001241664,0.340893507,0.270966053,0.180535376,0.245161414
15368,0,5170,4,D,0.030424148,0.468783855,0.069880426,0.029177189,0.090847373,0.000743362,0.175438881,0.002641613,0.034058958,0.021227881,0.365011931,0.170331717,0.172725737,0.280119896
15369,0,5390,3,D,0.010979526,0.492970526,0.184876919,0.190818071,0.378608942,5.19E-05,0.109875321,0.023982406,0.008741245,0.02582863,0.267179966,0.200558305,0.137214601,0.23988533
15370,1,3630,3,C,0.032398969,0.432598889,0.045260996,0.129730463,0.224529386,2.80E-05,0.137754679,0.041136324,0.016250327,0.113046408,0.628949165,0.192367315,0.148654282,0.271571636
15371,1,2410,6,P,0.009716973,0.558347046,0.02223444,0.016810685,0.028736249,0.799133778,0.048201174,0.004545301,0.000414204,0.001244004,0.050878793,0.095528901,0.448591471,0.329104185
15372,0,2830,3,D,0.024570465,0.378828839,0.240134239,0.258132219,0.427456617,4.91E-05,0.103238761,0.013348095,0.013434172,0.066785276,0.196676016,0.179591179,0.067045882,0.156334162
15373,0,2870,4,D,0.0536232,0.279230096,0.108497083,0.046681613,0.125351667,0.000180843,0.104774952,0.001535368,0.023795247,0.001253055,0.625433922,0.214301229,0.103667825,0.15401721
15374,1,4030,2,P,0.015939966,0.433682084,0.071453929,0.297072411,0.282657385,0.000114868,0.094498873,0.061717212,0.008420937,0.031478941,0.135984778,0.215127111,0.114734441,0.236494899
15375,1,4470,2,C,0.102523565,0.115021434,0.058118433,0.275226116,0.235821009,0.000036826,0.080761671,0.036891788,0.021591604,0.220924497,0.358391285,0.173380494,0.023221612,0.086985648
15376,0,3510,7,D,0.203383565,0.044955179,0.000245751,0.000634569,0.00096503,0.939838886,0.016360238,0.005225107,0.0003452,0.030414298,0.016538471,0.015044458,0.262536645,0.082040429
15377,0,4500,3,D,0.055466145,0.218204573,0.076107621,0.027938113,0.128039241,4.12E-05,0.078793347,0.017309919,0.023769602,0.666531563,0.029495254,0.15188992,0.030250162,0.088378012
15378,1,4810,4,C,0.02936326,0.427995265,0.081407666,0.038014531,0.129970312,0.000615414,0.11767149,0.001974493,0.03640303,0.146416187,0.087422013,0.194432139,0.156029046,0.267839193
15379,0,1770,3,C,0.037536651,0.250417382,0.114682198,0.189045191,0.349774599,8.12E-05,0.103607476,0.015330628,0.009835184,0.089250445,0.280794859,0.20011723,0.06295909,0.13857913
15380,0,1680,3,C,0.013115898,0.528627753,0.161349893,0.185687423,0.35804677,0.000189286,0.139855504,0.017618582,0.021735892,0.00917317,0.173566937,0.185637951,0.170964658,0.301305533
15381,0,4740,5,P,0.028442413,0.476974368,0.009189397,0.010464229,0.015422635,0.035214871,0.116972983,0.005540572,0.010092229,0.01336959,0.13161695,0.176161408,0.314096093,0.286207914
15382,0,3670,4,D,0.038642079,0.335495353,0.08795917,0.031901151,0.13068831,0.000311843,0.134339452,0.001754227,0.020102933,0.319655895,0.05570659,0.156762242,0.104625553,0.175697923
15383,0,4180,5,D,0.043197602,0.305025861,0.013392046,0.010815308,0.022057623,0.118190765,0.127592921,0.007435631,0.027981177,0.112528503,0.043987662,0.119008899,0.25090313,0.320462227
15384,1,2880,4,P,0.281589508,0.076595401,0.080723763,0.03259331,0.108642995,0.000758719,0.109812558,0.001836043,0.052866161,0.845270634,0.021971121,0.133169174,0.025137961,0.060087621
15385,0,3340,4,P,0.025904924,0.487449646,0.031463772,0.025583178,0.082561612,0.001575382,0.121063113,0.001951416,0.032909274,0.001250161,0.062385738,0.204313159,0.217871308,0.325778008
15386,0,3730,2,D,0.025568813,0.415358603,0.037921518,0.196599007,0.195395231,4.42E-05,0.135926247,0.034654737,0.028321952,0.060713232,0.542407513,0.160126448,0.17906636,0.280241966
15387,0,2750,4,D,0.14158392,0.180913851,0.039380908,0.03824842,0.08826685,0.000258671,0.132748246,0.001408802,0.030797899,0.097197056,0.50148201,0.143565536,0.071459293,0.126064539
15388,0,5450,2,C,0.007335998,0.55836159,0.059096456,0.341332197,0.28736639,7.36E-05,0.124150813,0.040738195,0.016112536,0.005188011,0.253847361,0.269400358,0.22257328,0.360177517
15389,0,4470,7,P,0.020664543,0.605073571,0.00078254,0.001005258,0.002835015,0.919821262,0.009742864,0.012245484,3.22E-05,0.001109534,0.013404541,0.026925951,0.527917862,0.278666258
15390,0,3520,6,D,0.03350842,0.381747484,0.001501651,0.004992601,0.007581081,0.792268276,0.036171854,0.002927922,0.000161875,0.011121638,0.046438575,0.078082025,0.347180367,0.292456865
15391,0,2260,6,C,0.02791813,0.24278304,0.002638793,0.003966015,0.007162388,0.807721138,0.044636756,0.003333634,0.000552567,0.027978972,0.025171638,0.07068485,0.447857142,0.28713131
15392,0,2820,6,P,0.044020295,0.159647778,0.002386609,0.003706463,0.005992405,0.779124737,0.044202,0.002000613,0.0008596,0.032535762,0.024803013,0.048582912,0.410277009,0.198441267
15393,0,5070,2,P,0.118999004,0.231045991,0.032339186,0.192394137,0.180693388,4.27E-05,0.128833056,0.030946076,0.040666342,0.449300289,0.390966177,0.136324525,0.053608567,0.093568265
15394,0,4060,5,D,0.02531293,0.391011298,0.057413429,0.026906401,0.112292469,0.147732854,0.110409021,0.005238336,0.04258889,0.001240887,0.070505083,0.127309799,0.265336514,0.300387144
15395,0,3780,1,D,0.166067243,0.291981071,0.003779709,0.070764303,0.031787992,2.34E-05,0.051632136,0.417830706,0.039274663,0.021026626,0.866723537,0.094136834,0.038203679,0.029046372
15396,0,5310,7,D,0.176293492,0.022641637,0.000812009,0.000996762,0.002493046,0.923089981,0.020526558,0.003252473,0.000456491,0.016456515,0.035462767,0.025819048,0.228630841,0.087326765
15397,0,1800,7,P,0.450716257,0.003786482,0.000220329,0.000276156,0.000704084,0.94438982,0.014756203,0.003097484,0.000766663,0.85841465,0.014652066,0.015171327,0.117403269,0.030777007
15398,0,2110,6,P,0.04380852,0.161688484,0.001758268,0.003194645,0.005158898,0.80810833,0.03742677,0.002576985,0.000618239,0.038289219,0.028024003,0.048232287,0.418991685,0.228979945
15399,0,4250,6,D,0.036820769,0.284460098,0.007148154,0.007313721,0.015025206,0.804728031,0.034328431,0.002687959,0.000374286,0.017437473,0.053999186,0.070586264,0.296680272,0.238019705
15400,0,3450,5,D,0.045089632,0.355045408,0.033712834,0.017413199,0.036948681,0.032070935,0.09853226,0.003142823,0.015209027,0.21071291,0.036445707,0.124274015,0.175873458,0.209367275
15401,0,5110,4,D,0.058003515,0.233386837,0.06843698,0.032901913,0.144497752,0.000759549,0.106759429,0.001538472,0.044918329,0.001482282,0.099721193,0.171508908,0.064353347,0.12899816
15402,0,1920,3,P,0.086532176,0.301948249,0.007599071,0.013699368,0.029678136,0.000110728,0.124140382,0.026050538,0.022911787,0.307825089,0.245444298,0.219295502,0.128701329,0.259904385
15403,0,2340,1,D,0.107300103,0.205163471,0.023980528,0.16558528,0.093877733,2.85E-05,0.032718867,0.321321964,0.033197701,0.075338781,0.228846312,0.153007984,0.022696152,0.025690615
15404,0,4990,4,D,0.048066437,0.320180893,0.056196541,0.027827203,0.114422619,0.000477811,0.080065131,0.001711477,0.020760849,0.35541606,0.046823174,0.161608219,0.060354054,0.135166764
15405,0,2870,5,D,0.06387943,0.206061453,0.014850847,0.012129322,0.02238752,0.026962534,0.076672018,0.00339332,0.018856257,0.03234598,0.140517235,0.137164712,0.147485554,0.176114678
15406,0,1500,2,D,0.043081045,0.493083596,0.106235564,0.297204495,0.283970356,3.51E-05,0.118885517,0.079252958,0.013578683,0.059079707,0.682064056,0.141061425,0.084760726,0.137971282
15407,0,4790,6,C,0.167488694,0.019471387,0.000567716,0.002563674,0.003069136,0.816405296,0.03156665,0.001993638,0.000334793,0.001245864,0.217058182,0.081868649,0.169486403,0.106576681
15408,0,4600,7,D,0.048659861,0.324218094,0.000390601,0.000822978,0.001842667,0.911373615,0.011590615,0.00464318,8.70E-05,0.003613105,0.022602707,0.031945974,0.419388175,0.189116716
15409,0,3330,2,D,0.062623322,0.314451009,0.017743036,0.185250878,0.151539803,2.20E-05,0.119438291,0.066375017,0.013406456,0.099215746,0.76587677,0.177258372,0.084368095,0.17264688
15410,0,4750,5,D,0.052746147,0.355620802,0.050507426,0.018242091,0.037320137,0.082755446,0.137614012,0.011369802,0.116967261,0.001277961,0.195065975,0.115437508,0.187361002,0.199603677
15411,0,1720,5,D,0.065796733,0.25776431,0.009645231,0.008368179,0.014348798,0.083614647,0.122722745,0.009882718,0.068101227,0.049474657,0.250311613,0.121829689,0.302203655,0.249201298
15412,0,4630,7,D,0.021271721,0.371679962,0.001185997,0.002296826,0.003737155,0.93410635,0.017996326,0.0139459,0.000120432,0.010985106,0.022118032,0.027449101,0.478961706,0.243454456
15413,1,5110,5,P,0.059579223,0.283880934,0.069076777,0.021246612,0.049246877,0.026054323,0.101165772,0.002837369,0.015460298,0.112527251,0.084094703,0.125233173,0.144205749,0.160709381
15414,1,2770,4,P,0.056621492,0.300324395,0.10971576,0.029300511,0.127806425,0.000934905,0.113357425,0.000644799,0.027896643,0.368527174,0.031725824,0.133466601,0.084761828,0.156799436
15415,0,1550,2,P,0.035884708,0.21518407,0.054016054,0.279517412,0.237366676,2.40E-05,0.089872837,0.053649575,0.013240166,0.001246499,0.736397266,0.213782072,0.051205322,0.111324668
15416,1,4540,1,P,0.208980322,0.076546069,0.165874481,0.218690157,0.200510502,3.09E-05,0.021814078,0.463283777,0.031612396,0.117232919,0.304342985,0.047532886,0.00672196,0.006120514
15417,0,2040,5,D,0.019208551,0.505431235,0.018095583,0.012702391,0.02299732,0.033106506,0.156379581,0.006215852,0.012446597,0.001242009,0.037869155,0.169944406,0.291158378,0.379089117
15418,0,3470,4,P,0.046927363,0.274209812,0.18838954,0.306651592,0.187150121,0.000468337,0.102690816,0.002580425,0.026465058,0.417447805,0.06225425,0.114748359,0.089993328,0.101755977
15419,0,2910,2,D,0.018694133,0.402084917,0.310462475,0.370166302,0.375079155,4.14E-05,0.080761313,0.057775229,0.016588286,0.044707358,0.117318213,0.22209537,0.124877393,0.200050354
15420,0,4610,2,D,0.037230492,0.211273119,0.076857269,0.410030127,0.327406406,3.15E-05,0.086668789,0.03032656,0.014518045,0.001255903,0.577826023,0.223028898,0.035466053,0.109366715
15421,0,4990,3,C,0.030238181,0.235081364,0.444515228,0.235140324,0.576437473,0.000105874,0.085770726,0.027535424,0.023891166,0.001250887,0.102631152,0.110910237,0.034139842,0.078388333
15422,1,2910,3,C,0.099639475,0.107807182,0.333004475,0.213861942,0.490063191,3.05E-05,0.101227284,0.013470598,0.027190983,0.815268993,0.040778309,0.175332069,0.011204768,0.058859527
15423,1,2630,1,P,0.057392508,0.300237715,0.021175847,0.12743032,0.077745318,5.06E-05,0.046766609,0.330867767,0.018850312,0.03317669,0.350659847,0.15774858,0.045194343,0.04421705
15424,0,4230,1,D,0.011704944,0.642380714,0.013022974,0.093306065,0.056923419,5.61E-05,0.054821104,0.399372101,0.00650698,0.011121631,0.107113302,0.183767557,0.211843431,0.171964288
15425,0,3170,3,D,0.02376765,0.528782725,0.091210306,0.291544676,0.433744669,1.75E-05,0.148500085,0.023403645,0.020932883,0.003218269,0.834730625,0.114001989,0.084815085,0.20433712
15426,0,1750,5,P,0.005185977,0.674385548,0.021791503,0.015768364,0.031959444,0.05199346,0.116378903,0.005823068,0.006453645,0.001241001,0.015753418,0.129139662,0.435934305,0.357014418
15427,1,3900,2,P,0.026180834,0.359119356,0.006724499,0.006666545,0.01131662,9.95E-05,0.09598279,0.040784597,0.026058093,0.038056314,0.03725636,0.152581573,0.23125726,0.19887805
15428,1,1640,5,P,0.369763374,0.033091965,0.003792273,0.006541543,0.009243995,0.056252867,0.10756135,0.003874067,0.131171942,0.867648125,0.023152664,0.089089334,0.056657359,0.06795764
15429,0,2990,5,D,0.013711557,0.560315073,0.010662891,0.014649794,0.023353487,0.174790263,0.131506801,0.007688515,0.0203408,0.002646783,0.035217226,0.142801762,0.389977217,0.449841738
15430,0,4440,3,P,0.011359491,0.500851572,0.158033371,0.28809309,0.467395067,3.90E-05,0.115951419,0.016479597,0.039634913,0.001276128,0.140346289,0.253108025,0.132498443,0.252794981
15431,0,3700,2,P,0.048173338,0.284056932,0.124711812,0.147894859,0.314053059,2.50E-05,0.090400577,0.085187912,0.02704677,0.288205624,0.387729645,0.150918603,0.062244594,0.107303321
15432,0,3040,3,C,0.011769883,0.452960849,0.218032002,0.289542437,0.456904411,8.61E-05,0.091891587,0.017059892,0.010646403,0.001253313,0.293279171,0.184663653,0.06554544,0.215964675
15433,0,4070,2,D,0.067327261,0.332386136,0.141846299,0.32153821,0.35310483,2.95E-05,0.093962729,0.067868233,0.033254921,0.732614994,0.103528082,0.116923928,0.033362724,0.089728892
15434,0,4200,2,D,0.205309868,0.097490989,0.137183189,0.372653961,0.345313788,2.29E-05,0.097768724,0.038038522,0.044594258,0.724439621,0.157086968,0.109102666,0.012130557,0.040833354
15435,0,3340,6,D,0.099099577,0.188535042,0.011203356,0.00951267,0.0191883,0.806935787,0.03936401,0.002942482,0.001034922,0.066415072,0.091017902,0.064097166,0.206040502,0.122224569
15436,0,2840,3,D,0.028664842,0.370393127,0.147567034,0.177694559,0.367092371,6.12E-05,0.106255591,0.019520655,0.008281134,0.154499531,0.22776103,0.220565319,0.107821286,0.216650128
15437,0,2010,3,P,0.061898768,0.268750258,0.02025874,0.153124809,0.144059181,6.06E-05,0.11465025,0.03073743,0.019756153,0.011522211,0.798991203,0.198360205,0.075543776,0.233789921
15438,1,1560,1,P,0.08454448,0.333132088,0.011264831,0.074165165,0.046313494,2.88E-05,0.059368879,0.342026949,0.018353045,0.044332445,0.71849823,0.120042443,0.037673503,0.042649567
15439,0,4570,3,D,0.031769782,0.371777266,0.109011769,0.157694817,0.312375307,9.21E-05,0.115518868,0.015558898,0.021476626,0.132411599,0.529858112,0.186270237,0.129086793,0.230170965
15440,0,4330,1,P,0.043611765,0.420054913,0.006558415,0.103107393,0.043171197,4.30E-05,0.044240356,0.36639905,0.031147018,0.006038074,0.40004468,0.166964173,0.063951001,0.070747733
15441,0,2150,7,C,0.097642541,0.110885061,0.000232441,0.000544326,0.001052006,0.932949543,0.008049049,0.005973328,6.81E-05,0.02271241,0.021005079,0.018131867,0.300859451,0.113574266
15442,0,2700,7,C,0.202087641,0.044039864,0.000111927,0.000430648,0.00067061,0.935375214,0.018174142,0.005218461,0.000395585,0.028164282,0.032299668,0.022332385,0.31276834,0.105963826
15443,1,4060,3,P,0.02029933,0.462240577,0.099522591,0.183834672,0.349815369,8.29E-05,0.169001818,0.021491572,0.014912695,0.104617119,0.449414253,0.199359894,0.160424352,0.300182581
15444,0,4830,5,C,0.016252846,0.525242746,0.018071726,0.017808944,0.033389509,0.167042017,0.113837659,0.008359112,0.036254615,0.001240353,0.033669353,0.134511828,0.363621593,0.351509571
15445,0,2510,2,P,0.010883518,0.446419179,0.086122811,0.265970469,0.26489234,9.06E-05,0.086959839,0.069217205,0.010477781,0.001239734,0.198899508,0.193169594,0.157981098,0.262662172
15446,0,3880,5,D,0.022764608,0.390178502,0.014197074,0.008340403,0.019086912,0.053182274,0.137473106,0.003872769,0.008938968,0.07110244,0.070404649,0.153761268,0.317872107,0.341136456
15447,1,4410,4,C,0.055049449,0.313544199,0.067657709,0.030964926,0.126533389,0.00046469,0.122726023,0.001678757,0.017645627,0.321089983,0.093881488,0.21310401,0.075238124,0.168520451
15448,0,3770,6,D,0.100640714,0.172978431,0.002412105,0.002894435,0.004545193,0.785624027,0.033963144,0.002681369,0.000749542,0.122615397,0.028259143,0.054279149,0.255256832,0.167879939
15449,0,4510,3,D,0.031216204,0.309911609,0.104459286,0.148527384,0.272516012,0.000111547,0.130899787,0.018308505,0.017251089,0.08878547,0.17558682,0.178712606,0.147297621,0.209323764
15450,0,3570,2,D,0.034448475,0.301346362,0.229961991,0.15883863,0.381957769,4.20E-05,0.117036641,0.033907861,0.029104933,0.086647391,0.691690445,0.12217617,0.086499095,0.125253201
15451,0,3290,2,D,0.235163212,0.07406609,0.248733997,0.435108662,0.465047121,0.000017018,0.06327641,0.060180485,0.041189253,0.882279873,0.054836601,0.118049204,0.006333299,0.016371563
15452,0,3690,5,D,0.034477204,0.401035488,0.0164143,0.01165589,0.025279507,0.169097304,0.096408129,0.009887435,0.027095288,0.051723212,0.018799141,0.097668409,0.238812327,0.23692131
15453,0,3370,4,P,0.029161289,0.428219527,0.055336863,0.041174084,0.11286366,0.000372265,0.107828856,0.00181424,0.024133623,0.045506954,0.105629444,0.159479976,0.135373294,0.21393311
15454,1,5490,1,D,0.355307818,0.031896255,0.031118333,0.151515126,0.088096678,0.000035998,0.036099911,0.356066942,0.130890012,0.744184017,0.132852554,0.094211221,0.006980888,0.007356431
15455,0,3800,3,C,0.193769097,0.071345335,0.275913239,0.204785228,0.450602293,2.85E-05,0.099696696,0.017969638,0.026962966,0.882770538,0.029542133,0.172909975,0.005486092,0.02730915
15456,0,2190,3,D,0.016717985,0.418261096,0.075301766,0.179785013,0.29994607,0.00013785,0.113050282,0.019905269,0.008891836,0.001246736,0.172707915,0.274693966,0.101250768,0.216686487
15457,1,5480,3,P,0.015888915,0.547380924,0.099075615,0.11465472,0.203713059,0.000056078,0.178515434,0.020150259,0.015791774,0.040071964,0.608724594,0.191801786,0.304248512,0.414209127
15458,0,1620,3,D,0.047333658,0.278228179,0.251889467,0.203164816,0.409313917,5.13E-05,0.088858545,0.012841627,0.018557236,0.175613284,0.110294104,0.140187264,0.028527662,0.098817051
15459,0,5470,6,D,0.084086895,0.096795823,0.001483465,0.003540289,0.005007893,0.779094219,0.037878066,0.002067937,0.000213457,0.047661901,0.089501858,0.054131329,0.339811802,0.186251283
15460,0,2250,7,C,0.196072459,0.063982416,0.000154608,0.000268163,0.000794844,0.933955193,0.017566115,0.009302579,0.000239034,0.043417215,0.027890131,0.025707156,0.263063312,0.108188868
15461,0,1540,1,P,0.143371224,0.148051422,0.027192071,0.170486331,0.093138456,1.94E-05,0.027893141,0.349978209,0.036273897,0.08171624,0.301273823,0.140908837,0.017305818,0.018694282
15462,0,2130,6,C,0.174297214,0.032829688,0.003094973,0.006595787,0.011578612,0.809097767,0.034577757,0.001498893,0.001661489,0.270190716,0.056477279,0.053258389,0.11564213,0.101765454
15463,0,5340,6,C,0.156574607,0.086916689,0.000269401,0.00150523,0.001391437,0.906155109,0.010851435,0.042108744,0.000204433,0.001244307,0.189734221,0.080969691,0.321713924,0.255398274
15464,0,2180,1,D,0.110424519,0.282825679,0.01918067,0.131904244,0.074957073,3.68E-05,0.038303077,0.314589977,0.032499164,0.223676682,0.174293399,0.138725162,0.034281075,0.032476187
